Uniqueid,Word,Condition,Listnum,Spatial_Input_Position,Temporal_Input_Position,Spatial_Recall_Order,Initial_RT_Time,Length,Correct,Distance_From_Correct,Order_Type,Serial_Pos_Encoded,Word_Reading,Output_Rank
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,COSTUME,"temporal, read aloud",9,3,12,3,180.2328,12,0,9,Temporal,12,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PLAID,"temporal, read aloud",10,9,1,9,71.9071,12,0,8,Temporal,1,Aloud,9
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BRACES,"temporal, read aloud",10,3,2,3,24.3806,12,0,1,Temporal,2,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PRIMATE,"temporal, read aloud",10,10,3,10,78.2305,12,0,7,Temporal,3,Aloud,10
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BIKE,"temporal, read aloud",10,2,4,2,20.4837,12,0,2,Temporal,4,Aloud,2
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,LAKE,"temporal, read aloud",10,8,5,8,67.9154,12,0,3,Temporal,5,Aloud,8
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,FLAG,"temporal, read aloud",10,5,6,5,51.9722,12,0,1,Temporal,6,Aloud,5
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,LABEL,"temporal, read aloud",10,7,7,7,64.2199,12,1,0,Temporal,7,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,DOLPHIN,"temporal, read aloud",10,4,8,4,30.0628,12,0,4,Temporal,8,Aloud,4
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,KIDNEY,"temporal, read aloud",10,6,9,6,61.0521,12,0,3,Temporal,9,Aloud,6
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SNACK,"temporal, read aloud",10,11,10,11,83.1488,12,0,1,Temporal,10,Aloud,11
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,ANKLE,"temporal, read aloud",10,1,11,1,16.1361,12,0,10,Temporal,11,Aloud,1
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,WASHER,"temporal, read aloud",10,12,12,12,87.1232,12,1,0,Temporal,12,Aloud,12
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,AUTHOR,"temporal, read aloud",11,1,1,1,18.0987,16,1,0,Temporal,1,Aloud,1
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,DRESS,"temporal, read aloud",11,6,2,6,54.696,16,0,4,Temporal,2,Aloud,6
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SCOTCH,"temporal, read aloud",11,12,3,12,65.2358,16,0,9,Temporal,3,Aloud,12
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,ZIPPER,"temporal, read aloud",11,16,4,16,72.1747,16,0,12,Temporal,4,Aloud,16
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PALACE,"temporal, read aloud",11,9,5,9,60.5001,16,0,4,Temporal,5,Aloud,9
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BARLEY,"temporal, read aloud",11,3,6,3,27.0165,16,0,3,Temporal,6,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,REBEL,"temporal, read aloud",11,11,7,11,63.5843,16,0,4,Temporal,7,Aloud,11
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PERFUME,"temporal, read aloud",11,10,8,10,61.9236,16,0,2,Temporal,8,Aloud,10
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,THIEF,"temporal, read aloud",11,15,9,15,70.5631,16,0,6,Temporal,9,Aloud,15
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CRIB,"temporal, read aloud",11,5,10,5,52.4639,16,0,5,Temporal,10,Aloud,5
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,MAMMAL,"temporal, read aloud",11,8,11,8,58.805,16,0,3,Temporal,11,Aloud,8
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CHILD,"temporal, read aloud",11,4,12,4,30.2416,16,0,8,Temporal,12,Aloud,4
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SKILLET,"temporal, read aloud",11,14,13,14,69.0671,16,0,1,Temporal,13,Aloud,14
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,FIREMAN,"temporal, read aloud",11,7,14,7,56.6725,16,0,7,Temporal,14,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SHELF,"temporal, read aloud",11,13,15,13,67.1634,16,0,2,Temporal,15,Aloud,13
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BACON,"temporal, read aloud",11,2,16,2,22.6171,16,0,14,Temporal,16,Aloud,2
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CATTLE,"temporal, read aloud",12,2,1,2,29.6271,8,0,1,Temporal,1,Aloud,2
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,COLLEGE,"temporal, read aloud",12,3,2,3,31.4609,8,0,1,Temporal,2,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,JAPAN,"temporal, read aloud",12,6,3,6,36.9247,8,0,3,Temporal,3,Aloud,6
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SISTER,"temporal, read aloud",12,8,4,8,40.4895,8,0,4,Temporal,4,Aloud,8
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CROSS,"temporal, read aloud",12,4,5,4,33.4739,8,0,1,Temporal,5,Aloud,4
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,RATTLE,"temporal, read aloud",12,7,6,7,38.4505,8,0,1,Temporal,6,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,DINER,"temporal, read aloud",12,5,7,5,35.1696,8,0,2,Temporal,7,Aloud,5
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BODY,"temporal, read aloud",12,1,8,1,27.1691,8,0,7,Temporal,8,Aloud,1
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SNAKE,"temporal, read aloud",13,7,1,7,55.6347,8,0,6,Temporal,1,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,ATOM,"temporal, read aloud",13,1,2,1,41.4751,8,0,1,Temporal,2,Aloud,1
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CABIN,"temporal, read aloud",13,2,3,2,46.2127,8,0,1,Temporal,3,Aloud,2
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,GRAPE,"temporal, read aloud",13,4,4,4,49.9389,8,1,0,Temporal,4,Aloud,4
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,MISSILE,"temporal, read aloud",13,6,5,6,53.9553,8,0,1,Temporal,5,Aloud,6
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,VENUS,"temporal, read aloud",13,8,6,8,57.3346,8,0,2,Temporal,6,Aloud,8
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CLOUD,"temporal, read aloud",13,3,7,3,47.989,8,0,4,Temporal,7,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,HIGHWAY,"temporal, read aloud",13,5,8,5,52.1889,8,0,3,Temporal,8,Aloud,5
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,STATUE,"temporal, read aloud",14,10,1,10,36.5174,12,0,9,Temporal,1,Aloud,10
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CASHIER,"temporal, read aloud",14,2,2,2,9.1337,12,1,0,Temporal,2,Aloud,2
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,OFFICE,"temporal, read aloud",14,7,3,7,26.4861,12,0,4,Temporal,3,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,FOX,"temporal, read aloud",14,3,4,3,12.3992,12,0,1,Temporal,4,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,LOVER,"temporal, read aloud",14,5,5,5,17.2746,12,1,0,Temporal,5,Aloud,5
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SWITCH,"temporal, read aloud",14,11,6,11,38.7013,12,0,5,Temporal,6,Aloud,11
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,MATCH,"temporal, read aloud",14,6,7,6,22.4057,12,0,1,Temporal,7,Aloud,6
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SCARF,"temporal, read aloud",14,8,8,8,28.7173,12,1,0,Temporal,8,Aloud,8
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,LADY,"temporal, read aloud",14,4,9,4,14.8337,12,0,5,Temporal,9,Aloud,4
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BUGGY,"temporal, read aloud",14,1,10,1,4.9628,12,0,9,Temporal,10,Aloud,1
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SPOON,"temporal, read aloud",14,9,11,9,33.6856,12,0,2,Temporal,11,Aloud,9
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,TUTU,"temporal, read aloud",14,12,12,12,44.6939,12,1,0,Temporal,12,Aloud,12
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,NAPKIN,"temporal, read aloud",15,10,1,10,61.7692,16,0,9,Temporal,1,Aloud,10
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BALLOON,"temporal, read aloud",15,1,2,1,7.6109,16,0,1,Temporal,2,Aloud,1
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,RECORD,"temporal, read aloud",15,13,3,13,67.5449,16,0,10,Temporal,3,Aloud,13
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,RADISH,"temporal, read aloud",15,12,4,12,65.3611,16,0,8,Temporal,4,Aloud,12
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BUNNY,"temporal, read aloud",15,4,5,4,14.4744,16,0,1,Temporal,5,Aloud,4
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CLIMBER,"temporal, read aloud",15,5,6,5,16.4032,16,0,1,Temporal,6,Aloud,5
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SWIMMER,"temporal, read aloud",15,14,7,14,69.0743,16,0,7,Temporal,7,Aloud,14
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BELLY,"temporal, read aloud",15,3,8,3,12.5866,16,0,5,Temporal,8,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,EUROPE,"temporal, read aloud",15,8,9,8,55.5843,16,0,1,Temporal,9,Aloud,8
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BEAVER,"temporal, read aloud",15,2,10,2,9.980099999,16,0,8,Temporal,10,Aloud,2
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,TRUCK,"temporal, read aloud",15,15,11,15,70.5246,16,0,4,Temporal,11,Aloud,15
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,QUAIL,"temporal, read aloud",15,11,12,11,63.5371,16,0,1,Temporal,12,Aloud,11
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,MARKET,"temporal, read aloud",15,9,13,9,57.3178,16,0,4,Temporal,13,Aloud,9
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,COUNTY,"temporal, read aloud",15,6,14,6,44.314,16,0,8,Temporal,14,Aloud,6
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,UNCLE,"temporal, read aloud",15,16,15,16,72.4749,16,0,1,Temporal,15,Aloud,16
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CUSTARD,"temporal, read aloud",15,7,16,7,49.9616,16,0,9,Temporal,16,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PATIENT,"temporal, read aloud",16,4,1,4,12.6462,8,0,3,Temporal,1,Aloud,4
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PILOT,"temporal, read aloud",16,5,2,5,15.0374,8,0,3,Temporal,2,Aloud,5
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,EXPERT,"temporal, read aloud",16,2,3,2,7.700299999,8,0,1,Temporal,3,Aloud,2
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,YARN,"temporal, read aloud",16,8,4,8,32.0514,8,0,4,Temporal,4,Aloud,8
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,TILE,"temporal, read aloud",16,6,5,6,27.1316,8,0,1,Temporal,5,Aloud,6
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,TURKEY,"temporal, read aloud",16,7,6,7,29.2926,8,0,1,Temporal,6,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,ISLAND,"temporal, read aloud",16,3,7,3,10.363,8,0,4,Temporal,7,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BADGE,"temporal, read aloud",16,1,8,1,3.0685,8,0,7,Temporal,8,Aloud,1
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SPOOL,"temporal, read aloud",17,12,1,12,57.4004,12,0,11,Temporal,1,Aloud,12
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,HORNET,"temporal, read aloud",17,6,2,6,30.0181,12,0,4,Temporal,2,Aloud,6
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,FINGER,"temporal, read aloud",17,3,3,3,6.2527,12,1,0,Temporal,3,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,GLOVE,"temporal, read aloud",17,5,4,5,17.3306,12,0,1,Temporal,4,Aloud,5
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,RECEIPT,"temporal, read aloud",17,9,5,9,42.8098,12,0,4,Temporal,5,Aloud,9
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,JUDGE,"temporal, read aloud",17,7,6,7,32.1237,12,0,1,Temporal,6,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SMOG,"temporal, read aloud",17,11,7,11,55.0761,12,0,4,Temporal,7,Aloud,11
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SLUG,"temporal, read aloud",17,10,8,10,45.8413,12,0,2,Temporal,8,Aloud,10
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,DRIVER,"temporal, read aloud",17,2,9,2,3.6903,12,0,7,Temporal,9,Aloud,2
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PUPPY,"temporal, read aloud",17,8,10,8,35.3255,12,0,2,Temporal,10,Aloud,8
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,DRAWING,"temporal, read aloud",17,1,11,1,1.523099999,12,0,10,Temporal,11,Aloud,1
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,FLASK,"temporal, read aloud",17,4,12,4,9.9868,12,0,8,Temporal,12,Aloud,4
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BANKER,"temporal, read aloud",18,2,1,2,8.7478,16,0,1,Temporal,1,Aloud,2
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,ACTRESS,"temporal, read aloud",18,1,2,1,6.3166,16,0,1,Temporal,2,Aloud,1
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,TRIBE,"temporal, read aloud",18,15,3,15,34.4299,16,0,12,Temporal,3,Aloud,15
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,ORCHID,"temporal, read aloud",18,8,4,8,20.2671,16,0,4,Temporal,4,Aloud,8
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,GHETTO,"temporal, read aloud",18,5,5,5,14.8194,16,1,0,Temporal,5,Aloud,5
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,OUTFIT,"temporal, read aloud",18,9,6,9,22.0592,16,0,3,Temporal,6,Aloud,9
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SKETCH,"temporal, read aloud",18,13,7,13,30.1713,16,0,6,Temporal,7,Aloud,13
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,MOP,"temporal, read aloud",18,7,8,7,18.4538,16,0,1,Temporal,8,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,TABLE,"temporal, read aloud",18,14,9,14,32.4838,16,0,5,Temporal,9,Aloud,14
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PEANUT,"temporal, read aloud",18,10,10,10,23.9235,16,1,0,Temporal,10,Aloud,10
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,DRESSER,"temporal, read aloud",18,4,11,4,12.6198,16,0,7,Temporal,11,Aloud,4
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SALAD,"temporal, read aloud",18,11,12,11,25.9014,16,0,1,Temporal,12,Aloud,11
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SALMON,"temporal, read aloud",18,12,13,12,27.7072,16,0,1,Temporal,13,Aloud,12
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,GLASS,"temporal, read aloud",18,6,14,6,16.6998,16,0,8,Temporal,14,Aloud,6
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,WORKER,"temporal, read aloud",18,16,15,16,36.2989,16,0,1,Temporal,15,Aloud,16
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CONVICT,"temporal, read aloud",18,3,16,3,10.5798,16,0,13,Temporal,16,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BLENDER,"temporal, read aloud",19,3,1,3,13.1185,16,0,2,Temporal,1,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,ONION,"temporal, read aloud",19,12,2,12,34.3497,16,0,10,Temporal,2,Aloud,12
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,TRENCH,"temporal, read aloud",19,16,3,16,43.2797,16,0,13,Temporal,3,Aloud,16
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,GARBAGE,"temporal, read aloud",19,10,4,10,29.1742,16,0,6,Temporal,4,Aloud,10
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,SWAMP,"temporal, read aloud",19,15,5,15,41.0296,16,0,10,Temporal,5,Aloud,15
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CHAPEL,"temporal, read aloud",19,5,6,5,16.9623,16,0,1,Temporal,6,Aloud,5
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,POCKET,"temporal, read aloud",19,14,7,14,38.5735,16,0,7,Temporal,7,Aloud,14
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CAFE,"temporal, read aloud",19,4,8,4,15.1627,16,0,4,Temporal,8,Aloud,4
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,COMET,"temporal, read aloud",19,7,9,7,20.6431,16,0,2,Temporal,9,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,FILM,"temporal, read aloud",19,9,10,9,26.594,16,0,1,Temporal,10,Aloud,9
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BEAST,"temporal, read aloud",19,1,11,1,8.5185,16,0,10,Temporal,11,Aloud,1
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,MILK,"temporal, read aloud",19,11,12,11,32.3202,16,0,1,Temporal,12,Aloud,11
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,COCOON,"temporal, read aloud",19,6,13,6,18.8783,16,0,7,Temporal,13,Aloud,6
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,BLADE,"temporal, read aloud",19,2,14,2,11.1503,16,0,12,Temporal,14,Aloud,2
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,OX,"temporal, read aloud",19,13,15,13,36.119,16,0,2,Temporal,15,Aloud,13
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,DRINK,"temporal, read aloud",19,8,16,8,24.0701,16,0,8,Temporal,16,Aloud,8
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CHEMIST,"temporal, read aloud",20,1,1,1,29.9439,8,1,0,Temporal,1,Aloud,1
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PASSAGE,"temporal, read aloud",20,4,2,4,39.4316,8,0,2,Temporal,2,Aloud,4
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,STAMP,"temporal, read aloud",20,6,3,6,44.6233,8,0,3,Temporal,3,Aloud,6
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,YACHT,"temporal, read aloud",20,8,4,8,51.5832,8,0,4,Temporal,4,Aloud,8
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PENGUIN,"temporal, read aloud",20,5,5,5,41.7755,8,1,0,Temporal,5,Aloud,5
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,LUGGAGE,"temporal, read aloud",20,2,6,2,33.0325,8,0,4,Temporal,6,Aloud,2
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,STREAM,"temporal, read aloud",20,7,7,7,49.556,8,1,0,Temporal,7,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,MOTEL,"temporal, read aloud",20,3,8,3,35.0318,8,0,5,Temporal,8,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,FREEZER,"temporal, read aloud",21,4,1,4,9.5753,12,0,3,Temporal,1,Aloud,4
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CATCHER,"temporal, read aloud",21,1,2,1,3.7113,12,0,1,Temporal,2,Aloud,1
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,CRICKET,"temporal, read aloud",21,2,3,2,6.082,12,0,1,Temporal,3,Aloud,2
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,JUNGLE,"temporal, read aloud",21,7,4,7,16.0314,12,0,3,Temporal,4,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PIZZA,"temporal, read aloud",21,9,5,9,20.0555,12,0,4,Temporal,5,Aloud,9
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PIGEON,"temporal, read aloud",21,8,6,8,17.9668,12,0,2,Temporal,6,Aloud,8
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,WINDOW,"temporal, read aloud",21,11,7,11,24.1244,12,0,4,Temporal,7,Aloud,11
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,TURTLE,"temporal, read aloud",21,10,8,10,21.9722,12,0,2,Temporal,8,Aloud,10
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,GIFT,"temporal, read aloud",21,5,9,5,12.2172,12,0,4,Temporal,9,Aloud,5
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,DONKEY,"temporal, read aloud",21,3,10,3,7.9282,12,0,7,Temporal,10,Aloud,3
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,XEROX,"temporal, read aloud",21,12,11,12,26.5344,12,0,1,Temporal,11,Aloud,12
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,HIKER,"temporal, read aloud",21,6,12,6,14.1524,12,0,6,Temporal,12,Aloud,6
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,PARTNER,"temporal, read aloud",22,7,1,7,23.8617,12,0,6,Temporal,1,Aloud,7
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,ROD,"temporal, read aloud",22,9,2,9,29.1177,12,0,7,Temporal,2,Aloud,9
A2FLBMZ38IZ2SQ:32Q90QCQ1TS5KK7ALY81041O5G5KEO,HAND,"temporal, read aloud",22,4,3,4,17.1308,12,0,1,Temporal,3,Aloud,4
