Uniqueid,Word,Condition,Listnum,Spatial_Input_Order,Temporal_Input_Position,Spatial_Recall_Order,Initial_RT_Time,Length,Correct,Distance_From_Correct,Order_Type,Serial_Pos_Encoded,Word_Reading,Output_Rank,List_Type
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,FLEA,"temporal, read aloud, Fixed",12,4,3,5,40.80210000000149,12,0,2,Temporal,3,Aloud,6,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,LIP,"temporal, read aloud, Fixed",12,5,4,6,43.73819999999925,12,0,2,Temporal,4,Aloud,7,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,MAZE,"temporal, read aloud, Fixed",12,10,5,10,65.64939999999851,12,0,5,Temporal,5,Aloud,10,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,PIT,"temporal, read aloud, Fixed",12,7,6,7,49.674399999998506,12,0,1,Temporal,6,Aloud,8,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ROPE,"temporal, read aloud, Fixed",12,11,7,11,76.72180000000074,12,0,4,Temporal,7,Aloud,11,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SEED,"temporal, read aloud, Fixed",12,2,8,2,31.681699999999253,12,0,6,Temporal,8,Aloud,3,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SHEET,"temporal, read aloud, Fixed",12,3,9,3,34.82580000000075,12,0,6,Temporal,9,Aloud,4,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SPEAR,"temporal, read aloud, Fixed",12,9,10,9,21.06660000000149,12,0,1,Temporal,10,Aloud,2,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,TOY,"temporal, read aloud, Fixed",12,1,11,1,13.193199999999255,12,0,10,Temporal,11,Aloud,1,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ZOO,"temporal, read aloud, Fixed",12,6,12,4,38.049800000000744,12,0,8,Temporal,12,Aloud,5,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,CLOTH,"temporal, read aloud, Fixed",13,5,1,5,17.9345,12,0,4,Temporal,1,Aloud,5,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,EGG,"temporal, read aloud, Fixed",13,12,2,12,39.063300000000744,12,0,10,Temporal,2,Aloud,12,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,FLEA,"temporal, read aloud, Fixed",13,6,3,6,20.4865,12,0,3,Temporal,3,Aloud,6,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,LIP,"temporal, read aloud, Fixed",13,4,4,4,14.73,12,1,0,Temporal,4,Aloud,4,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,MAZE,"temporal, read aloud, Fixed",13,2,5,2,8.938900000002235,12,0,3,Temporal,5,Aloud,2,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,PIT,"temporal, read aloud, Fixed",13,10,6,10,34.27819999999925,12,0,4,Temporal,6,Aloud,10,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ROPE,"temporal, read aloud, Fixed",13,3,7,3,11.845199999999254,12,0,4,Temporal,7,Aloud,3,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SEED,"temporal, read aloud, Fixed",13,9,8,9,31.391300000000744,12,0,1,Temporal,8,Aloud,9,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SHEET,"temporal, read aloud, Fixed",13,1,9,1,5.158199999999255,12,0,8,Temporal,9,Aloud,1,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SPEAR,"temporal, read aloud, Fixed",13,7,10,7,24.054400000002236,12,0,3,Temporal,10,Aloud,7,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,TOY,"temporal, read aloud, Fixed",13,11,11,11,37.30010000000149,12,1,0,Temporal,11,Aloud,11,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ZOO,"temporal, read aloud, Fixed",13,8,12,8,28.294699999999256,12,0,4,Temporal,12,Aloud,8,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,CLOTH,"temporal, read aloud, Fixed",14,9,1,9,52.60759999999777,12,0,8,Temporal,1,Aloud,10,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,EGG,"temporal, read aloud, Fixed",14,2,2,2,15.936599999997766,12,1,0,Temporal,2,Aloud,2,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,FLEA,"temporal, read aloud, Fixed",14,11,3,11,59.9485,12,0,8,Temporal,3,Aloud,11,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,LIP,"temporal, read aloud, Fixed",14,7,4,7,41.38939999999851,12,0,3,Temporal,4,Aloud,7,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,MAZE,"temporal, read aloud, Fixed",14,4,5,4,26.94129999999702,12,0,1,Temporal,5,Aloud,4,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,PIT,"temporal, read aloud, Fixed",14,5,6,5,33.741,12,0,1,Temporal,6,Aloud,5,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ROPE,"temporal, read aloud, Fixed",14,6,7,6,37.74929999999702,12,0,1,Temporal,7,Aloud,6,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SEED,"temporal, read aloud, Fixed",14,1,8,1,13.3055,12,0,7,Temporal,8,Aloud,1,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SHEET,"temporal, read aloud, Fixed",14,8,9,8,45.397099999997764,12,0,1,Temporal,9,Aloud,8,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SPEAR,"temporal, read aloud, Fixed",14,10,10,10,47.96509999999776,12,1,0,Temporal,10,Aloud,9,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,TOY,"temporal, read aloud, Fixed",14,3,11,3,19.884699999999256,12,0,8,Temporal,11,Aloud,3,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ZOO,"temporal, read aloud, Fixed",14,12,12,12,62.17729999999702,12,1,0,Temporal,12,Aloud,12,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,CLOTH,"temporal, read aloud, Fixed",15,2,1,2,8.63,12,0,1,Temporal,1,Aloud,2,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,EGG,"temporal, read aloud, Fixed",15,7,2,7,30.02139999999851,12,0,5,Temporal,2,Aloud,7,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,FLEA,"temporal, read aloud, Fixed",15,6,3,6,26.883300000000744,12,0,3,Temporal,3,Aloud,6,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,LIP,"temporal, read aloud, Fixed",15,5,4,4,20.68510000000149,12,1,0,Temporal,4,Aloud,4,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,MAZE,"temporal, read aloud, Fixed",15,10,5,10,38.85710000000149,12,0,5,Temporal,5,Aloud,10,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,PIT,"temporal, read aloud, Fixed",15,3,6,3,18.00539999999851,12,0,3,Temporal,6,Aloud,3,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ROPE,"temporal, read aloud, Fixed",15,8,7,8,33.06830000000075,12,0,1,Temporal,7,Aloud,8,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SEED,"temporal, read aloud, Fixed",15,4,8,5,23.990199999999255,12,0,3,Temporal,8,Aloud,5,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SHEET,"temporal, read aloud, Fixed",15,11,9,11,42.217699999999255,12,0,2,Temporal,9,Aloud,11,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SPEAR,"temporal, read aloud, Fixed",15,12,10,12,47.2155,12,0,2,Temporal,10,Aloud,12,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,TOY,"temporal, read aloud, Fixed",15,9,11,9,35.91939999999851,12,0,2,Temporal,11,Aloud,9,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ZOO,"temporal, read aloud, Fixed",15,1,12,1,3.413800000000745,12,0,11,Temporal,12,Aloud,1,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,CLOTH,"temporal, read aloud, Fixed",16,1,1,1,11.509599999997764,12,1,0,Temporal,1,Aloud,1,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,EGG,"temporal, read aloud, Fixed",16,3,2,3,24.99779999999702,12,0,1,Temporal,2,Aloud,3,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,FLEA,"temporal, read aloud, Fixed",16,7,3,7,46.533199999999255,12,0,4,Temporal,3,Aloud,7,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,LIP,"temporal, read aloud, Fixed",16,5,4,6,41.8895,12,0,2,Temporal,4,Aloud,6,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,MAZE,"temporal, read aloud, Fixed",16,8,5,8,51.07269999999925,12,0,3,Temporal,5,Aloud,8,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,PIT,"temporal, read aloud, Fixed",16,12,6,12,67.63729999999703,12,0,6,Temporal,6,Aloud,12,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ROPE,"temporal, read aloud, Fixed",16,2,7,2,15.21339999999851,12,0,5,Temporal,7,Aloud,2,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SEED,"temporal, read aloud, Fixed",16,6,8,5,34.36359999999777,12,0,3,Temporal,8,Aloud,5,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SHEET,"temporal, read aloud, Fixed",16,4,9,4,29.48479999999702,12,0,5,Temporal,9,Aloud,4,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SPEAR,"temporal, read aloud, Fixed",16,11,10,11,61.6685,12,0,1,Temporal,10,Aloud,11,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,TOY,"temporal, read aloud, Fixed",16,10,11,10,57.62129999999702,12,0,1,Temporal,11,Aloud,10,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ZOO,"temporal, read aloud, Fixed",16,9,12,9,54.621199999999256,12,0,3,Temporal,12,Aloud,9,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,CLOTH,"temporal, read aloud, Fixed",17,2,1,2,17.550300000000746,12,0,1,Temporal,1,Aloud,2,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,EGG,"temporal, read aloud, Fixed",17,8,2,8,55.07039999999851,12,0,6,Temporal,2,Aloud,7,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,FLEA,"temporal, read aloud, Fixed",17,1,3,1,14.333699999999254,12,0,2,Temporal,3,Aloud,1,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,LIP,"temporal, read aloud, Fixed",17,11,4,11,65.11819999999925,12,0,7,Temporal,4,Aloud,10,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,MAZE,"temporal, read aloud, Fixed",17,12,5,12,67.80430000000075,12,0,7,Temporal,5,Aloud,11,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,PIT,"temporal, read aloud, Fixed",17,9,6,9,59.23830000000075,12,0,3,Temporal,6,Aloud,8,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ROPE,"temporal, read aloud, Fixed",17,10,7,10,62.4105,12,0,3,Temporal,7,Aloud,9,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SEED,"temporal, read aloud, Fixed",17,5,8,6,31.36510000000149,12,0,2,Temporal,8,Aloud,4,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SHEET,"temporal, read aloud, Fixed",17,3,9,3,27.774,12,0,6,Temporal,9,Aloud,3,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SPEAR,"temporal, read aloud, Fixed",17,7,10,5,35.59760000000149,12,0,5,Temporal,10,Aloud,5,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,TOY,"temporal, read aloud, Fixed",17,4,11,4,72.1255,12,0,7,Temporal,11,Aloud,12,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ZOO,"temporal, read aloud, Fixed",17,6,12,7,52.02130000000074,12,0,5,Temporal,12,Aloud,6,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,CLOTH,"temporal, read aloud, Fixed",18,5,1,5,20.231199999999255,12,0,4,Temporal,1,Aloud,5,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,EGG,"temporal, read aloud, Fixed",18,3,2,3,13.422099999997766,12,0,1,Temporal,2,Aloud,3,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,FLEA,"temporal, read aloud, Fixed",18,11,3,11,42.31029999999702,12,0,8,Temporal,3,Aloud,11,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,LIP,"temporal, read aloud, Fixed",18,8,4,8,32.59129999999702,12,0,4,Temporal,4,Aloud,8,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,MAZE,"temporal, read aloud, Fixed",18,2,5,2,8.430899999998509,12,0,3,Temporal,5,Aloud,2,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,PIT,"temporal, read aloud, Fixed",18,9,6,9,36.74359999999776,12,0,3,Temporal,6,Aloud,9,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ROPE,"temporal, read aloud, Fixed",18,10,7,10,39.72729999999702,12,0,3,Temporal,7,Aloud,10,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SEED,"temporal, read aloud, Fixed",18,6,8,6,25.75939999999851,12,0,2,Temporal,8,Aloud,6,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SHEET,"temporal, read aloud, Fixed",18,12,9,12,44.89579999999702,12,0,3,Temporal,9,Aloud,12,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SPEAR,"temporal, read aloud, Fixed",18,4,10,4,17.1515,12,0,6,Temporal,10,Aloud,4,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,TOY,"temporal, read aloud, Fixed",18,7,11,7,30.071699999999254,12,0,4,Temporal,11,Aloud,7,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ZOO,"temporal, read aloud, Fixed",18,1,12,1,3.168,12,0,11,Temporal,12,Aloud,1,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,CLOTH,"temporal, read aloud, Fixed",19,9,1,10,9.840300000000745,12,0,9,Temporal,1,Aloud,3,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,EGG,"temporal, read aloud, Fixed",19,2,2,2,56.26770000000298,12,1,0,Temporal,2,Aloud,11,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,FLEA,"temporal, read aloud, Fixed",19,7,3,7,27.15960000000149,12,0,4,Temporal,3,Aloud,6,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,LIP,"temporal, read aloud, Fixed",19,8,4,8,23.6755,12,0,4,Temporal,4,Aloud,5,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,MAZE,"temporal, read aloud, Fixed",19,4,5,3,53.1465,12,0,2,Temporal,5,Aloud,10,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,PIT,"temporal, read aloud, Fixed",19,10,6,9,15.68820000000298,12,0,3,Temporal,6,Aloud,4,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ROPE,"temporal, read aloud, Fixed",19,6,7,6,32.319900000002235,12,0,1,Temporal,7,Aloud,7,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SEED,"temporal, read aloud, Fixed",19,5,8,5,64.40890000000223,12,0,3,Temporal,8,Aloud,12,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SHEET,"temporal, read aloud, Fixed",19,1,9,1,39.23990000000224,12,0,8,Temporal,9,Aloud,8,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SPEAR,"temporal, read aloud, Fixed",19,11,10,11,5.608900000002235,12,0,1,Temporal,10,Aloud,2,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,TOY,"temporal, read aloud, Fixed",19,3,11,4,41.88020000000298,12,0,7,Temporal,11,Aloud,9,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ZOO,"temporal, read aloud, Fixed",19,12,12,12,3.4971,12,1,0,Temporal,12,Aloud,1,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,CLOTH,"temporal, read aloud, Fixed",20,8,1,8,27.3005,12,0,7,Temporal,1,Aloud,8,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,EGG,"temporal, read aloud, Fixed",20,2,2,2,8.58,12,1,0,Temporal,2,Aloud,2,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,FLEA,"temporal, read aloud, Fixed",20,6,3,5,18.36429999999702,12,0,2,Temporal,3,Aloud,5,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,LIP,"temporal, read aloud, Fixed",20,4,4,4,15.819599999997765,12,1,0,Temporal,4,Aloud,4,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,MAZE,"temporal, read aloud, Fixed",20,11,5,11,50.93239999999851,12,0,6,Temporal,5,Aloud,12,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,PIT,"temporal, read aloud, Fixed",20,7,6,7,24.22179999999702,12,0,1,Temporal,6,Aloud,7,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ROPE,"temporal, read aloud, Fixed",20,3,7,3,12.892099999997765,12,0,4,Temporal,7,Aloud,3,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SEED,"temporal, read aloud, Fixed",20,12,8,12,48.476699999999255,12,0,4,Temporal,8,Aloud,11,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SHEET,"temporal, read aloud, Fixed",20,1,9,1,5.5079,12,0,8,Temporal,9,Aloud,1,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SPEAR,"temporal, read aloud, Fixed",20,10,10,10,35.8445,12,1,0,Temporal,10,Aloud,10,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,TOY,"temporal, read aloud, Fixed",20,9,11,9,32.55629999999702,12,0,2,Temporal,11,Aloud,9,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ZOO,"temporal, read aloud, Fixed",20,5,12,6,21.388199999999255,12,0,6,Temporal,12,Aloud,6,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,CLOTH,"temporal, read aloud, Fixed",21,6,1,5,21.531,12,0,4,Temporal,1,Aloud,5,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,EGG,"temporal, read aloud, Fixed",21,7,2,6,24.03289999999851,12,0,4,Temporal,2,Aloud,6,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,FLEA,"temporal, read aloud, Fixed",21,10,3,10,39.54679999999702,12,0,7,Temporal,3,Aloud,11,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,LIP,"temporal, read aloud, Fixed",21,9,4,9,34.441,12,0,5,Temporal,4,Aloud,9,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,MAZE,"temporal, read aloud, Fixed",21,11,5,11,37.23279999999702,12,0,6,Temporal,5,Aloud,10,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,PIT,"temporal, read aloud, Fixed",21,4,6,4,18.81689999999851,12,0,2,Temporal,6,Aloud,4,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ROPE,"temporal, read aloud, Fixed",21,3,7,3,11.974199999999255,12,0,4,Temporal,7,Aloud,3,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SEED,"temporal, read aloud, Fixed",21,5,8,7,43.80129999999702,12,0,1,Temporal,8,Aloud,12,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SHEET,"temporal, read aloud, Fixed",21,1,9,1,3.9843,12,0,8,Temporal,9,Aloud,1,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SPEAR,"temporal, read aloud, Fixed",21,12,10,12,27.912699999999255,12,0,2,Temporal,10,Aloud,7,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,TOY,"temporal, read aloud, Fixed",21,8,11,8,31.99279999999702,12,0,3,Temporal,11,Aloud,8,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ZOO,"temporal, read aloud, Fixed",21,2,12,2,8.264599999997765,12,0,10,Temporal,12,Aloud,2,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,CLOTH,"temporal, read aloud, Fixed",22,9,1,9,34.490300000000744,12,0,8,Temporal,1,Aloud,9,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,EGG,"temporal, read aloud, Fixed",22,6,2,6,25.682300000000744,12,0,4,Temporal,2,Aloud,6,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,FLEA,"temporal, read aloud, Fixed",22,4,3,4,14.105900000002235,12,0,1,Temporal,3,Aloud,4,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,LIP,"temporal, read aloud, Fixed",22,8,4,7,28.81860000000149,12,0,3,Temporal,4,Aloud,7,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,MAZE,"temporal, read aloud, Fixed",22,2,5,2,7.545400000002235,12,0,3,Temporal,5,Aloud,2,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,PIT,"temporal, read aloud, Fixed",22,10,6,10,39.31320000000298,12,0,4,Temporal,6,Aloud,10,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ROPE,"temporal, read aloud, Fixed",22,12,7,12,44.63360000000149,12,0,5,Temporal,7,Aloud,12,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SEED,"temporal, read aloud, Fixed",22,11,8,11,42.52830000000075,12,0,3,Temporal,8,Aloud,11,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SHEET,"temporal, read aloud, Fixed",22,5,9,5,23.258400000002236,12,0,4,Temporal,9,Aloud,5,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,SPEAR,"temporal, read aloud, Fixed",22,1,10,1,4.489800000000745,12,0,9,Temporal,10,Aloud,1,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,TOY,"temporal, read aloud, Fixed",22,7,11,8,31.87510000000149,12,0,3,Temporal,11,Aloud,8,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,ZOO,"temporal, read aloud, Fixed",22,3,12,3,11.165400000002235,12,0,9,Temporal,12,Aloud,3,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,CLOTH,"temporal, read aloud, Fixed",23,12,1,12,49.33360000000149,12,0,11,Temporal,1,Aloud,12,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,EGG,"temporal, read aloud, Fixed",23,9,2,9,37.23830000000075,12,0,7,Temporal,2,Aloud,9,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,FLEA,"temporal, read aloud, Fixed",23,4,3,4,17.229800000000743,12,0,1,Temporal,3,Aloud,4,Fixed
A12D8YONW8TYWU:3NPI0JQDAPC8KUMNOL24V7NU1B2PTL,LIP,"temporal, read aloud, Fixed",23,10,4,10,41.3665,12,0,6,Temporal,4,Aloud,10,Fixed
